time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio
Palmeiras,2015,1,09/05/2015,18:30,Sábado,05,Atlético Mineiro,Empate,2,2,Mandante,Felipe Gomes Da Silva,28.2,6.3,178.6,8.8,27.8,4.0,182.9,8.7,Nubank Parque
Palmeiras,2015,2,17/05/2015,18:30,Domingo,05,Joinville,Empate,0,0,Visitante,Wilton Pereira Sampaio,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Arena Joinville
Palmeiras,2015,3,24/05/2015,11:00,Domingo,05,Goiás,Derrota,0,1,Mandante,Marcelo de Lima Henrique,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Nubank Parque
Palmeiras,2015,4,31/05/2015,16:00,Domingo,05,Corinthians,Vitória,2,0,Visitante,Vinicius Goncalves Dias Araujo,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Neo Química Arena
Palmeiras,2015,5,04/06/2015,21:00,Quinta,06,Internacional,Empate,1,1,Mandante,Rodolpho Toski Marques,28.4,5.8,178.6,8.0,27.5,4.7,181.4,5.6,Nubank Parque
Palmeiras,2015,6,07/06/2015,19:30,Domingo,06,Figueirense,Derrota,1,2,Visitante,Leandro Pedro Vuaden,28.7,5.8,178.8,7.9,26.7,4.4,181.4,7.3,Orlando Scarpelli
Palmeiras,2015,7,14/06/2015,16:00,Domingo,06,Fluminense,Vitória,2,1,Mandante,Dewson Fernando Freitas da Silva,29.4,5.5,179.4,8.4,28.5,5.5,180.3,6.3,Nubank Parque
Palmeiras,2015,8,20/06/2015,21:00,Sábado,06,Grêmio,Derrota,0,1,Visitante,Raphael Claus,28.4,4.3,179.3,8.9,25.8,4.2,183.3,6.4,Arena do Grêmio
Palmeiras,2015,9,28/06/2015,16:00,Domingo,06,São Paulo,Vitória,4,0,Mandante,Anderson Daronco,27.5,4.0,179.9,9.4,28.9,5.6,183.7,4.6,Nubank Parque
Palmeiras,2015,10,01/07/2015,21:00,Quarta,07,Chapecoense,Vitória,2,0,Mandante,Pablo Dos Santos Alves,27.5,4.0,179.9,9.4,29.1,2.9,180.8,7.4,Nubank Parque
Palmeiras,2015,11,05/07/2015,18:30,Domingo,07,Ponte Preta,Vitória,2,0,Visitante,Vinicius Goncalves Dias Araujo,27.5,4.0,179.9,9.4,25.8,2.4,178.3,5.5,Moisés Lucarelli
Palmeiras,2015,12,08/07/2015,21:00,Quarta,07,Avaí,Vitória,3,0,Mandante,Igor Junio Benevenuto,28.7,5.6,180.5,8.9,26.3,5.2,178.4,7.4,Nubank Parque
Palmeiras,2015,13,12/07/2015,18:30,Domingo,07,Sport Recife,Empate,2,2,Visitante,Emerson De Almeida Ferreira,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ilha do Retiro
Palmeiras,2015,14,19/07/2015,16:00,Domingo,07,Santos,Vitória,1,0,Mandante,Wagner do Nascimento Magalhaes,27.9,3.9,180.0,9.4,26.6,5.7,180.1,6.5,Nubank Parque
Palmeiras,2015,15,26/07/2015,18:30,Domingo,07,Vasco da Gama,Vitória,4,1,Visitante,Anderson Daronco,27.7,3.9,179.8,9.3,30.3,4.6,180.7,5.8,Estádio São Januário
Palmeiras,2015,16,02/08/2015,11:00,Domingo,08,Athletico,Derrota,0,1,Mandante,Ricardo Marques Ribeiro,28.0,3.9,180.0,9.4,23.5,4.0,181.9,7.1,Nubank Parque
Palmeiras,2015,17,09/08/2015,16:00,Domingo,08,Cruzeiro,Derrota,1,2,Visitante,Wilton Pereira Sampaio,28.5,3.6,181.0,9.0,27.7,3.7,179.6,6.2,Governador Magalhães Pinto
Palmeiras,2015,18,12/08/2015,19:30,Quarta,08,Coritiba,Derrota,1,2,Visitante,Pericles Bassols Pegado Cortez,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Estádio Major Antônio Couto Pereira
Palmeiras,2015,19,16/08/2015,11:00,Domingo,08,Flamengo,Vitória,4,2,Mandante,Igor Junio Benevenuto,29.6,5.6,180.1,8.3,26.4,5.1,180.3,7.2,Nubank Parque
Palmeiras,2015,20,23/08/2015,18:30,Domingo,08,Atlético Mineiro,Derrota,1,2,Visitante,Sandro Meira Ricci,29.7,5.6,181.7,7.1,27.4,3.6,180.5,6.7,Arena Independência
Palmeiras,2015,21,30/08/2015,16:00,Domingo,08,Joinville,Vitória,3,2,Mandante,Bruno Arleu de Araujo,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Nubank Parque
Palmeiras,2015,22,02/09/2015,22:00,Quarta,09,Goiás,Derrota,0,1,Visitante,Leandro Pedro Vuaden,26.5,5.1,180.8,7.8,25.3,4.2,179.6,4.8,Serra Dourada
Palmeiras,2015,23,06/09/2015,16:00,Domingo,09,Corinthians,Empate,3,3,Mandante,Raphael Claus,29.2,6.1,178.5,7.7,26.2,4.7,180.6,9.5,Nubank Parque
Palmeiras,2015,24,09/09/2015,19:30,Quarta,09,Internacional,Derrota,0,1,Visitante,Reway Wagner,29.3,6.2,182.6,6.0,25.5,4.7,181.1,6.7,Estádio Beira-Rio
Palmeiras,2015,25,12/09/2015,21:00,Sábado,09,Figueirense,Vitória,2,0,Mandante,,29.5,6.1,180.9,6.7,27.1,2.9,181.5,4.7,Nubank Parque
Palmeiras,2015,26,16/09/2015,19:30,Quarta,09,Fluminense,Vitória,4,1,Visitante,Anderson Daronco,29.4,6.0,179.5,7.1,26.3,5.3,180.5,6.4,Estádio do Maracanã
Palmeiras,2015,27,19/09/2015,18:30,Sábado,09,Grêmio,Vitória,3,2,Mandante,Wilton Pereira Sampaio,29.1,5.9,180.9,7.6,24.6,4.2,182.0,6.2,Nubank Parque
Palmeiras,2015,28,27/09/2015,16:00,Domingo,09,São Paulo,Empate,1,1,Visitante,Anderson Daronco,27.5,4.7,182.4,7.0,26.9,6.2,181.5,5.0,MorumBIS
Palmeiras,2015,29,04/10/2015,18:30,Domingo,10,Chapecoense,Derrota,1,5,Visitante,Jailson Macedo Freitas,28.0,4.7,180.8,8.0,28.6,3.1,180.8,8.0,Arena Condá
Palmeiras,2015,30,14/10/2015,21:00,Quarta,10,Ponte Preta,Derrota,0,1,Mandante,Raphael Claus,29.7,5.7,181.7,7.8,28.0,4.9,177.3,7.2,Nubank Parque
Palmeiras,2015,31,17/10/2015,18:30,Sábado,10,Avaí,Vitória,3,1,Visitante,Marcelo de Lima Henrique,25.8,5.1,180.5,6.2,28.7,4.7,179.8,7.6,Estádio da Ressacada
Palmeiras,2015,32,24/10/2015,20:00,Sábado,10,Sport Recife,Derrota,0,2,Mandante,Andre Luiz de Freitas Castro,26.7,5.2,181.2,6.5,27.5,4.1,180.0,7.8,Mercado Livre Arena Pacaembu
Palmeiras,2015,33,01/11/2015,16:00,Domingo,11,Santos,Derrota,1,2,Visitante,Pericles Bassols Pegado Cortez,27.7,6.4,179.5,7.6,26.0,6.0,181.3,7.7,Estádio Urbano Caldeira
Palmeiras,2015,34,08/11/2015,16:00,Domingo,11,Vasco da Gama,Derrota,0,2,Mandante,Anderson Daronco,28.5,6.6,181.9,6.7,30.0,4.2,179.5,4.7,Nubank Parque
Palmeiras,2015,35,18/11/2015,20:00,Quarta,11,Athletico,Empate,3,3,Visitante,Dewson Fernando Freitas da Silva,28.8,5.8,179.6,7.7,24.8,2.9,178.1,6.2,Arena da Baixada
Palmeiras,2015,36,21/11/2015,18:30,Sábado,11,Cruzeiro,Empate,1,1,Mandante,Elmo Alves Resende Cunha,26.3,5.0,179.3,6.7,28.7,4.4,179.9,5.8,Nubank Parque
Palmeiras,2015,37,29/11/2015,17:00,Domingo,11,Coritiba,Derrota,0,2,Mandante,Igor Junio Benevenuto,26.5,4.1,181.5,7.3,27.7,4.1,178.0,6.9,Nubank Parque
Palmeiras,2015,38,06/12/2015,16:00,Domingo,12,Flamengo,Vitória,2,1,Visitante,Reway Wagner,27.3,6.1,179.6,8.2,26.6,4.8,179.3,6.8,Estádio do Maracanã
Palmeiras,2016,1,14/05/2016,16:00,Sábado,05,Athletico,Vitória,4,0,Mandante,Bruno Arleu de Araujo,26.5,6.0,180.6,6.3,25.2,3.4,178.1,6.3,Nubank Parque
Palmeiras,2016,2,21/05/2016,16:00,Sábado,05,Ponte Preta,Derrota,1,2,Visitante,Leandro Pedro Vuaden,26.9,6.3,180.1,5.8,25.5,4.7,180.2,7.7,Moisés Lucarelli
Palmeiras,2016,3,25/05/2016,21:45,Quarta,05,Fluminense,Vitória,2,0,Mandante,Sandro Meira Ricci,25.9,5.8,178.6,6.8,29.7,3.4,179.7,6.8,Nubank Parque
Palmeiras,2016,4,29/05/2016,16:00,Domingo,05,São Paulo,Derrota,0,1,Visitante,Ricardo Marques Ribeiro,27.7,7.3,179.3,7.0,27.1,3.9,183.0,5.9,MorumBIS
Palmeiras,2016,5,02/06/2016,21:00,Quinta,06,Grêmio,Vitória,4,3,Mandante,Marielson Alves Silva,28.5,6.8,178.8,6.9,26.4,4.6,181.4,6.7,Nubank Parque
Palmeiras,2016,6,05/06/2016,16:00,Domingo,06,Flamengo,Vitória,2,1,Visitante,Dewson Fernando Freitas da Silva,25.4,5.3,179.9,7.2,24.8,4.0,179.9,6.2,Arena BRB Mané Garrincha
Palmeiras,2016,7,12/06/2016,16:00,Domingo,06,Corinthians,Vitória,1,0,Mandante,Raphael Claus,28.0,7.2,179.4,7.0,27.0,2.5,180.0,6.4,Nubank Parque
Palmeiras,2016,8,15/06/2016,21:45,Quarta,06,Coritiba,Empate,2,2,Visitante,Anderson Daronco,27.9,7.0,181.5,6.5,27.5,5.2,178.9,6.1,Estádio Major Antônio Couto Pereira
Palmeiras,2016,9,18/06/2016,16:00,Sábado,06,Santa Cruz,Vitória,3,1,Mandante,Eduardo Tomaz de Aquino Valadao,27.9,5.8,179.4,7.2,28.8,4.1,179.2,7.9,Nubank Parque
Palmeiras,2016,10,21/06/2016,21:30,Terça,06,América Mineiro,Vitória,2,0,Mandante,Pericles Bassols Pegado Cortez,27.9,5.8,179.4,7.2,28.4,4.3,180.1,5.6,Nubank Parque
Palmeiras,2016,11,25/06/2016,19:00,Sábado,06,Cruzeiro,Derrota,1,2,Visitante,Leandro Pedro Vuaden,27.4,5.8,181.0,6.9,26.0,4.7,179.0,7.2,Governador Magalhães Pinto
Palmeiras,2016,12,30/06/2016,19:30,Quinta,06,Figueirense,Vitória,4,0,Mandante,Gilberto Rodrigues Castro Junior,28.1,7.5,180.1,6.6,27.8,3.7,180.9,8.9,Nubank Parque
Palmeiras,2016,13,04/07/2016,20:00,Segunda,07,Sport Recife,Vitória,3,1,Visitante,Anderson Daronco,27.0,7.0,180.7,7.6,28.8,3.8,179.0,7.7,Ilha do Retiro
Palmeiras,2016,14,12/07/2016,20:30,Terça,07,Santos,Empate,1,1,Mandante,Wilton Pereira Sampaio,28.0,6.6,180.4,8.9,25.1,5.3,182.1,7.6,Nubank Parque
Palmeiras,2016,15,17/07/2016,16:00,Domingo,07,Internacional,Vitória,1,0,Visitante,Andre Luiz de Freitas Castro,28.7,7.3,179.5,6.4,24.7,3.5,179.5,5.6,Estádio Beira-Rio
Palmeiras,2016,16,24/07/2016,11:00,Domingo,07,Atlético Mineiro,Derrota,0,1,Mandante,Wagner do Nascimento Magalhaes,28.2,6.2,178.7,7.3,30.7,3.8,182.3,7.3,Nubank Parque
Palmeiras,2016,17,31/07/2016,18:30,Domingo,07,Botafogo,Derrota,1,3,Visitante,Heber Roberto Lopes,28.6,6.0,181.6,6.7,28.0,4.3,181.4,6.7,Estádio Luso Brasileiro
Palmeiras,2016,18,04/08/2016,21:30,Quinta,08,Chapecoense,Empate,1,1,Visitante,Wilton Pereira Sampaio,27.0,5.4,179.8,7.9,28.5,4.6,179.8,5.9,Arena Condá
Palmeiras,2016,19,07/08/2016,16:00,Domingo,08,Vitória,Vitória,2,1,Mandante,Braulio Da Silva Machado,28.3,6.1,179.1,7.4,26.5,3.8,178.5,8.0,Nubank Parque
Palmeiras,2016,20,14/08/2016,18:30,Domingo,08,Athletico,Vitória,1,0,Visitante,Jean Pierre Goncalves Lima,26.2,4.3,178.7,6.6,24.5,3.7,178.3,7.4,Arena da Baixada
Palmeiras,2016,21,21/08/2016,16:00,Domingo,08,Ponte Preta,Empate,2,2,Mandante,Heber Roberto Lopes,28.9,6.4,180.0,7.0,28.3,5.3,180.0,8.0,Nubank Parque
Palmeiras,2016,22,28/08/2016,16:00,Domingo,08,Fluminense,Vitória,2,0,Visitante,Ricardo Marques Ribeiro,27.0,6.3,178.0,8.3,27.1,4.2,179.8,7.3,Estádio Giulite Coutinho
Palmeiras,2016,23,07/09/2016,21:45,Quarta,09,São Paulo,Vitória,2,1,Mandante,Sandro Meira Ricci,28.3,6.1,179.2,9.1,25.9,3.1,180.7,5.3,Nubank Parque
Palmeiras,2016,24,11/09/2016,18:30,Domingo,09,Grêmio,Empate,0,0,Visitante,Emerson De Almeida Ferreira,27.8,6.7,179.2,6.5,26.8,4.3,181.7,6.2,Arena do Grêmio
Palmeiras,2016,25,14/09/2016,21:45,Quarta,09,Flamengo,Empate,1,1,Mandante,Andre Luiz de Freitas Castro,26.9,6.5,178.9,8.2,28.0,3.4,180.8,6.9,Nubank Parque
Palmeiras,2016,26,17/09/2016,16:00,Sábado,09,Corinthians,Vitória,2,0,Visitante,Heber Roberto Lopes,27.4,4.6,179.5,8.9,25.8,3.9,182.5,6.4,Neo Química Arena
Palmeiras,2016,27,24/09/2016,16:00,Sábado,09,Coritiba,Vitória,2,1,Mandante,Caio Max Augusto Vieira,25.6,4.7,179.1,8.1,28.6,5.2,180.0,6.1,Nubank Parque
Palmeiras,2016,28,03/10/2016,20:00,Segunda,10,Santa Cruz,Vitória,3,2,Visitante,Dewson Fernando Freitas da Silva,28.5,6.8,179.2,5.9,27.6,3.8,182.4,8.6,Estádio do Arruda
Palmeiras,2016,29,09/10/2016,17:00,Domingo,10,América Mineiro,Vitória,2,0,Visitante,Wagner do Nascimento Magalhaes,29.0,6.3,178.5,6.8,27.9,4.9,178.5,6.8,Arena Independência
Palmeiras,2016,30,13/10/2016,19:30,Quinta,10,Cruzeiro,Empate,0,0,Mandante,Jailson Macedo Freitas,28.4,6.6,179.1,6.6,28.2,3.4,177.5,7.5,Estádio Fonte Luminosa
Palmeiras,2016,31,16/10/2016,16:00,Domingo,10,Figueirense,Vitória,2,1,Visitante,Igor Junio Benevenuto,25.9,4.6,180.5,8.1,28.4,3.4,181.0,5.8,Orlando Scarpelli
Palmeiras,2016,32,23/10/2016,16:00,Domingo,10,Sport Recife,Vitória,2,1,Mandante,Ricardo Marques Ribeiro,28.3,6.0,180.6,8.9,28.1,4.9,178.3,7.4,Nubank Parque
Palmeiras,2016,33,29/10/2016,18:30,Sábado,10,Santos,Derrota,0,1,Visitante,Dewson Fernando Freitas da Silva,26.1,5.9,180.2,9.6,28.0,5.6,180.5,7.0,Estádio Urbano Caldeira
Palmeiras,2016,34,06/11/2016,16:00,Domingo,11,Internacional,Vitória,1,0,Mandante,Pericles Bassols Pegado Cortez,27.7,6.7,179.3,7.7,27.8,4.6,181.0,4.8,Nubank Parque
Palmeiras,2016,35,17/11/2016,20:00,Quinta,11,Atlético Mineiro,Empate,1,1,Visitante,Braulio Da Silva Machado,27.4,5.1,179.2,6.6,30.0,3.6,180.4,7.4,Arena Independência
Palmeiras,2016,36,20/11/2016,16:00,Domingo,11,Botafogo,Vitória,1,0,Mandante,Elmo Alves Resende Cunha,27.9,6.7,179.5,7.8,28.5,4.2,180.7,7.6,Nubank Parque
Palmeiras,2016,37,27/11/2016,16:00,Domingo,11,Chapecoense,Vitória,1,0,Mandante,Anderson Daronco,28.4,6.7,179.7,7.1,27.8,4.9,180.2,4.9,Nubank Parque
Palmeiras,2016,38,11/12/2016,16:00,Domingo,12,Vitória,Vitória,2,1,Visitante,Dewson Fernando Freitas da Silva,27.5,5.1,181.9,7.1,26.3,3.9,178.5,7.4,Estádio Manoel Barradas
Palmeiras,2017,1,14/05/2017,16:00,Domingo,05,Vasco da Gama,Vitória,4,0,Mandante,Rodolpho Toski Marques,31.1,6.2,179.1,8.8,27.1,6.3,180.0,5.5,Nubank Parque
Palmeiras,2017,2,20/05/2017,19:00,Sábado,05,Chapecoense,Derrota,0,1,Visitante,Andre Luiz de Freitas Castro,27.1,5.3,181.3,6.7,27.3,3.1,181.5,7.3,Arena Condá
Palmeiras,2017,3,27/05/2017,19:00,Sábado,05,São Paulo,Derrota,0,2,Visitante,Anderson Daronco,29.1,5.2,178.8,8.6,25.5,3.9,182.1,6.9,MorumBIS
Palmeiras,2017,4,04/06/2017,16:00,Domingo,06,Atlético Mineiro,Empate,0,0,Mandante,Marcelo de Lima Henrique,28.8,5.3,180.3,7.5,28.1,4.7,180.1,8.5,Nubank Parque
Palmeiras,2017,5,07/06/2017,19:30,Quarta,06,Coritiba,Derrota,0,1,Visitante,Braulio Da Silva Machado,29.1,4.9,180.5,6.3,27.3,4.0,179.3,6.6,Estádio Major Antônio Couto Pereira
Palmeiras,2017,6,10/06/2017,16:00,Sábado,06,Fluminense,Vitória,3,1,Mandante,Andre Luiz de Freitas Castro,31.0,6.5,178.8,6.9,25.6,4.1,181.7,6.2,Nubank Parque
Palmeiras,2017,7,14/06/2017,21:45,Quarta,06,Santos,Derrota,0,1,Visitante,Wilton Pereira Sampaio,29.5,6.9,180.9,6.8,28.1,4.9,181.8,6.2,Estádio Urbano Caldeira
Palmeiras,2017,8,18/06/2017,16:00,Domingo,06,Bahia,Vitória,4,2,Visitante,Rodolpho Toski Marques,28.1,5.1,179.7,7.9,25.7,3.2,179.7,6.9,Arena Fonte Nova
Palmeiras,2017,9,21/06/2017,21:00,Quarta,06,Atlético Goianiense,Vitória,1,0,Mandante,Antonio Dib Moraes de Sousa,28.6,5.5,180.4,7.7,25.1,3.1,181.5,5.8,Nubank Parque
Palmeiras,2017,10,25/06/2017,16:00,Domingo,06,Ponte Preta,Vitória,2,1,Visitante,Reway Wagner,25.6,5.7,180.9,7.7,30.2,5.4,178.5,7.1,Moisés Lucarelli
Palmeiras,2017,11,01/07/2017,16:00,Sábado,07,Grêmio,Vitória,1,0,Mandante,Wagner do Nascimento Magalhaes,29.2,6.5,180.2,5.5,24.1,3.8,179.6,7.1,Mercado Livre Arena Pacaembu
Palmeiras,2017,12,09/07/2017,16:00,Domingo,07,Cruzeiro,Derrota,1,3,Visitante,Pericles Bassols Pegado Cortez,28.6,6.6,179.8,7.9,28.6,4.7,180.4,6.2,Governador Magalhães Pinto
Palmeiras,2017,13,12/07/2017,21:45,Quarta,07,Corinthians,Derrota,0,2,Mandante,Leandro Pedro Vuaden,28.9,5.3,179.8,8.2,26.7,4.0,179.3,8.8,Nubank Parque
Palmeiras,2017,14,16/07/2017,11:00,Domingo,07,Vitória,Vitória,4,2,Mandante,Bruno Arleu de Araujo,29.2,5.6,179.8,8.3,27.8,3.9,181.3,7.7,Nubank Parque
Palmeiras,2017,15,19/07/2017,21:45,Quarta,07,Flamengo,Empate,2,2,Visitante,Jailson Macedo Freitas,28.6,6.4,179.5,7.4,29.0,3.9,178.9,7.1,Estádio Luso Brasileiro
Palmeiras,2017,16,23/07/2017,16:00,Domingo,07,Sport Recife,Vitória,2,0,Visitante,Eduardo Tomaz de Aquino Valadao,27.5,3.9,179.5,5.6,27.8,4.0,178.5,6.9,Arena de Pernambuco
Palmeiras,2017,17,29/07/2017,19:00,Sábado,07,Avaí,Vitória,2,0,Mandante,Anderson Daronco,27.5,4.4,179.8,7.8,28.2,3.8,179.0,7.7,Nubank Parque
Palmeiras,2017,18,02/08/2017,21:45,Quarta,08,Botafogo,Vitória,2,1,Visitante,Rafael Traci,26.8,4.0,180.2,5.7,27.9,4.3,182.7,6.5,Estádio Nilton Santos
Palmeiras,2017,19,06/08/2017,16:00,Domingo,08,Athletico,Derrota,0,1,Mandante,Rodrigo Batista Raposo,29.7,7.1,180.3,6.7,29.5,3.4,180.8,6.7,Nubank Parque
Palmeiras,2017,20,13/08/2017,16:00,Domingo,08,Vasco da Gama,Empate,1,1,Visitante,Paulo Roberto Alves Junior,29.5,5.3,180.7,6.2,27.7,6.1,180.3,6.0,Estádio Raulino de Oliveira
Palmeiras,2017,21,20/08/2017,19:00,Domingo,08,Chapecoense,Derrota,0,2,Mandante,Dyorgines Jose Padovani de Andrade,30.2,5.0,180.7,6.7,26.4,3.2,183.0,6.8,Nubank Parque
Palmeiras,2017,22,27/08/2017,16:00,Domingo,08,São Paulo,Vitória,4,2,Mandante,Sandro Meira Ricci,30.6,4.5,180.0,6.9,28.3,3.5,180.4,7.0,Nubank Parque
Palmeiras,2017,23,09/09/2017,16:00,Sábado,09,Atlético Mineiro,Empate,1,1,Visitante,Leandro Pedro Vuaden,30.1,4.6,179.6,6.9,29.4,5.1,180.2,7.8,Arena Independência
Palmeiras,2017,24,18/09/2017,20:00,Segunda,09,Coritiba,Vitória,1,0,Mandante,Dewson Fernando Freitas da Silva,29.1,4.9,179.5,7.3,26.9,3.4,179.3,5.4,Mercado Livre Arena Pacaembu
Palmeiras,2017,25,24/09/2017,16:00,Domingo,09,Fluminense,Vitória,1,0,Visitante,Anderson Daronco,29.4,4.9,179.2,7.6,24.1,3.6,181.7,5.5,Estádio do Maracanã
Palmeiras,2017,26,30/09/2017,19:00,Sábado,09,Santos,Derrota,0,1,Mandante,Marcelo Aparecido Ribeiro de Souza,29.4,6.2,179.0,7.5,26.9,5.0,182.7,6.7,Nubank Parque
Palmeiras,2017,27,12/10/2017,21:00,Quinta,10,Bahia,Empate,2,2,Mandante,Rafael Traci,29.4,4.7,180.4,6.9,26.3,3.9,179.0,6.7,Nubank Parque
Palmeiras,2017,28,15/10/2017,16:00,Domingo,10,Atlético Goianiense,Vitória,3,1,Visitante,Rodolpho Toski Marques,29.3,4.8,179.1,7.0,25.6,3.0,179.3,5.6,Serra Dourada
Palmeiras,2017,29,19/10/2017,19:00,Quinta,10,Ponte Preta,Vitória,2,0,Mandante,Leandro Bizzio Marinho,29.3,4.8,179.1,7.0,28.0,5.2,178.5,7.5,Nubank Parque
Palmeiras,2017,30,22/10/2017,16:00,Domingo,10,Grêmio,Vitória,3,1,Visitante,Ricardo Marques Ribeiro,28.7,4.9,180.2,6.6,28.5,4.8,180.9,5.7,Arena do Grêmio
Palmeiras,2017,31,30/10/2017,19:00,Segunda,10,Cruzeiro,Empate,2,2,Mandante,Heber Roberto Lopes,29.1,5.0,179.3,7.2,28.7,5.3,179.6,7.5,Nubank Parque
Palmeiras,2017,32,05/11/2017,16:00,Domingo,11,Corinthians,Derrota,2,3,Visitante,Anderson Daronco,28.8,4.9,181.0,7.7,26.7,3.0,179.5,9.0,Neo Química Arena
Palmeiras,2017,33,08/11/2017,20:45,Quarta,11,Vitória,Derrota,1,3,Visitante,Dewson Fernando Freitas da Silva,28.7,5.1,179.2,6.9,27.1,3.8,181.4,5.5,Estádio Manoel Barradas
Palmeiras,2017,34,12/11/2017,16:00,Domingo,11,Flamengo,Vitória,2,0,Mandante,Braulio Da Silva Machado,29.9,5.0,180.8,6.6,27.2,4.0,180.2,6.5,Nubank Parque
Palmeiras,2017,35,16/11/2017,19:00,Quinta,11,Sport Recife,Vitória,5,1,Mandante,Rafael Traci,30.5,4.8,180.1,7.3,30.5,4.4,180.8,4.6,Nubank Parque
Palmeiras,2017,36,20/11/2017,19:00,Segunda,11,Avaí,Derrota,1,2,Visitante,Ricardo Marques Ribeiro,28.6,4.6,180.5,8.2,28.8,4.5,180.1,6.6,Estádio da Ressacada
Palmeiras,2017,37,27/11/2017,19:00,Segunda,11,Botafogo,Vitória,2,0,Mandante,Elmo Alves Resende Cunha,30.3,6.2,180.7,7.3,27.8,3.1,179.6,8.1,Nubank Parque
Palmeiras,2017,38,03/12/2017,16:00,Domingo,12,Athletico,Derrota,0,3,Visitante,Claudio Francisco Lima E. Silva,28.7,4.5,181.0,8.3,26.6,3.5,179.9,6.0,Arena da Baixada
Palmeiras,2018,1,16/04/2018,20:00,Segunda,04,Botafogo,Empate,1,1,Visitante,Ricardo Marques Ribeiro,28.8,3.9,179.0,6.7,25.7,4.1,180.8,7.8,Estádio Nilton Santos
Palmeiras,2018,2,22/04/2018,16:00,Domingo,04,Internacional,Vitória,1,0,Mandante,Marcelo de Lima Henrique,29.6,4.3,180.3,6.5,26.2,3.2,181.6,5.0,Nubank Parque
Palmeiras,2018,3,29/04/2018,16:00,Domingo,04,Chapecoense,Empate,0,0,Mandante,Igor Junio Benevenuto,27.9,3.1,180.7,6.7,29.5,3.5,179.9,6.3,Nubank Parque
Palmeiras,2018,4,06/05/2018,16:00,Domingo,05,Athletico,Vitória,3,1,Visitante,Claudio Francisco Lima E. Silva,30.4,4.0,179.9,7.0,27.7,4.1,181.3,4.5,Arena da Baixada
Palmeiras,2018,5,13/05/2018,16:00,Domingo,05,Corinthians,Derrota,0,1,Visitante,Anderson Daronco,29.0,4.0,180.1,6.4,26.6,4.6,178.4,7.6,Neo Química Arena
Palmeiras,2018,6,19/05/2018,21:00,Sábado,05,Bahia,Vitória,3,0,Mandante,Rafael Traci,30.1,4.2,180.6,5.8,26.0,4.2,181.5,7.9,Nubank Parque
Palmeiras,2018,7,26/05/2018,19:00,Sábado,05,Sport Recife,Derrota,2,3,Mandante,Dewson Fernando Freitas da Silva,30.3,4.2,179.3,6.8,29.1,5.0,181.8,4.3,Nubank Parque
Palmeiras,2018,8,30/05/2018,21:45,Quarta,05,Cruzeiro,Derrota,0,1,Visitante,Braulio Da Silva Machado,29.6,3.9,179.0,6.8,30.2,4.0,178.9,7.2,Governador Magalhães Pinto
Palmeiras,2018,9,02/06/2018,21:00,Sábado,06,São Paulo,Vitória,3,1,Mandante,Rodolpho Toski Marques,30.1,4.3,180.1,6.9,29.5,4.7,181.6,5.1,Nubank Parque
Palmeiras,2018,10,06/06/2018,21:45,Quarta,06,Grêmio,Vitória,2,0,Visitante,Rafael Traci,28.8,4.2,179.3,6.2,26.3,3.9,180.7,4.6,Arena do Grêmio
Palmeiras,2018,11,10/06/2018,16:00,Domingo,06,Ceará,Empate,2,2,Visitante,Jean Pierre Goncalves Lima,29.4,4.4,177.5,6.5,30.1,2.2,178.5,7.9,Estádio Governador Plácido Castelo
Palmeiras,2018,12,13/06/2018,21:00,Quarta,06,Flamengo,Empate,1,1,Mandante,Braulio Da Silva Machado,29.9,4.6,179.4,6.3,23.7,4.4,179.5,4.6,Nubank Parque
Palmeiras,2018,13,19/07/2018,20:00,Quinta,07,Santos,Empate,1,1,Visitante,Dewson Fernando Freitas da Silva,29.3,3.9,180.4,6.2,26.5,4.4,181.3,7.8,Mercado Livre Arena Pacaembu
Palmeiras,2018,14,22/07/2018,16:00,Domingo,07,Atlético Mineiro,Vitória,3,2,Mandante,Pericles Bassols Pegado Cortez,29.6,3.8,180.5,7.1,29.2,4.9,178.4,7.1,Nubank Parque
Palmeiras,2018,15,25/07/2018,19:30,Quarta,07,Fluminense,Derrota,0,1,Visitante,Rodrigo D'Alonso Ferreira,29.6,3.8,180.5,7.1,26.7,4.0,181.2,7.6,Estádio do Maracanã
Palmeiras,2018,16,29/07/2018,11:00,Domingo,07,Paraná Clube,Vitória,3,0,Mandante,Reway Wagner,26.7,3.2,179.1,7.6,25.7,2.7,181.1,4.0,Nubank Parque
Palmeiras,2018,17,05/08/2018,16:00,Domingo,08,América Mineiro,Empate,0,0,Visitante,Andre Luiz de Freitas Castro,27.3,2.7,180.5,5.4,30.4,3.1,179.9,7.5,Arena Independência
